pl_name,pl_orbper,pl_insol,pl_eqt,pl_rade,pl_bmasse,pl_orbeccen,st_teff,st_met,is_habitable,esi_score,hz_flux_ratio,in_habitable_zone,density_proxy,temp_delta_earth,stellar_class,star_G,star_Hot,star_K,star_M,esi_computed
Kepler-140 c,91.353282,9.957,428.0,1.8,3.89,0.0,6077.0,-0.039,0,0.38266098,9.957,0,0.6670096021947873,173.0,F,False,False,False,False,0.6059
Kepler-247 c,9.439452,53.899,686.0,4.09,15.7,0.0,5100.0,0.3,0,0.19476164,53.899,0,0.22947201456507113,431.0,K,False,False,True,False,0.3402
Kepler-32 b,5.90124,22.025,514.0,2.2,1303.0,0.0,3900.0,0.0,0,0.30639089,22.025,0,122.37039819684443,259.0,K,False,False,True,False,0.243
TIC 279401253 b,76.8,9.1803,486.37,11.2089807,1951.46641898,0.448,5951.0,0.2,0,,9.1803,0,1.385679264444094,231.37,G,True,False,False,False,0.2305
Kepler-1818 b,4.644909859,504.23,1209.0,1.71360684,3.58,0.0,6047.0,-0.08,0,0.27104167,504.23,0,0.7114583250830081,954.0,F,False,False,False,False,0.2552
K2-193 b,14.786889,59.921,739.0,3.95,14.8,0.0,5817.0,0.0,0,0.19683471,59.921,0,0.2401432746699551,484.0,G,True,False,False,False,0.3274
HD 15906 c,21.583298,13.37,532.0,2.93,8.91,0.04,4757.0,0.02,0,,13.37,0,0.35422143896834174,277.0,K,False,False,True,False,0.4748
TOI-6109 b,5.690476,39.9451,700.0,4.8704,21.1,0.011,5660.0,0.0895,0,,39.9451,0,0.18263691514642788,445.0,G,True,False,False,False,0.3293
TOI-1839 c,4.02393854207,380.96922,1046.076,2.40867246,6.39,0.0388,5315.91,0.252,0,,380.96922,0,0.45726463787080207,791.076,G,True,False,False,False,0.2621
HD 17156 b,21.2164294,68.8,888.0,12.26262489,1036.12060682,0.6772,6046.0,0.208,0,0.080409886,68.8,0,0.5619012272526038,633.0,F,False,False,False,False,0.1552
TOI-871 b,14.362565,24.78,621.0,1.664,3.41,0.0268,4929.0,-0.07,0,,24.78,0,0.740106831803667,366.0,K,False,False,True,False,0.4797
WASP-124 b,3.37265,748.0,1400.0,13.89916,190.698,0.017,6050.0,-0.02,0,0.066227515,748.0,0,0.07101996849368006,1145.0,F,False,False,False,False,0.1207
GJ 251 c,53.647,0.404,216.0,1.8,3.88,0.0,3342.0,0.07,0,,0.404,1,0.6652949245541837,39.0,M,False,False,False,True,0.7753
Kepler-1649 b,8.689099,2.208,307.0,1.017,1.03,0.0,3240.0,-0.15,0,0.7714213,2.208,0,0.9792066764691724,52.0,M,False,False,False,True,0.8933
Kepler-1518 c,9.6310258,338.33,1094.0,2.9,8.75,0.0,6432.0,-0.34,0,,338.33,0,0.35876829718315634,839.0,F,False,False,False,False,0.2463
ITG 15 b,72.94925551200001,1312.05202,2601.0,12.1,6674.396547,0.21286,6733.55,-0.138,0,,1312.05202,0,3.767522849622452,2346.0,F,False,False,False,False,0.0489
TOI-4311 b,0.9902738,1273.0,1664.0,1.376,4.5,0.009,5063.0,-0.065,0,,1273.0,0,1.727257996937377,1409.0,K,False,False,True,False,0.1914
Kepler-767 b,161.5280101,9.365,366.0,6.64,35.7,0.0,5694.0,-0.05,0,0.23384561,9.365,0,0.12194499437727688,111.0,G,True,False,False,False,0.4613
TOI-2986 b,3.2783662,1156.0,1622.0,9.292245,96.61983573,0.14,5906.0,0.095,0,,1156.0,0,0.12042158496908054,1367.0,G,True,False,False,False,0.1196
K2-83 b,2.74697,41.5,707.17,1.244,2.08,0.07,3910.0,0.058,0,0.30880006,41.5,0,1.0804438303681911,452.16999999999996,K,False,False,True,False,0.4566
2MASS J22362452+4751425 b,4302.164604,0.0,10.3,12.3,3972.875,0.3362,4045.0,0.034,0,0.07197842,0.0,0,2.134959134639928,244.7,K,False,False,True,False,0.0
HAT-P-63 b,3.377728,387.4,1237.0,12.5428494,195.1466419,0.069,5400.0,0.251,0,0.073655984,387.4,0,0.09889457283563666,982.0,G,True,False,False,False,0.1382
Kepler-1182 b,11.17394617,197.882,796.0,2.41,6.39,0.0,5924.0,0.01,0,0.24175494,197.882,0,0.45650940620128366,541.0,G,True,False,False,False,0.3227
Kepler-1990 c,4.06844957,442.08,1170.0,0.98,0.904,0.0,5751.0,0.21,0,,442.08,0,0.960484152011492,915.0,G,True,False,False,False,0.2985
Kepler-1688 b,5.62012,84.01,772.0,1.26174569,2.13,0.0,4632.11,-0.046,0,0.30794809,84.01,0,1.0603863137847078,517.0,K,False,False,True,False,0.409
Kepler-1191 b,5.60014851,167.184,952.0,1.51,2.89,0.0,5308.0,-0.08,0,0.28628,167.184,0,0.8393962040121977,697.0,G,True,False,False,False,0.3312
Kepler-328 b,34.921,57.079,602.0,2.3,28.5,0.0,6064.0,0.08,0,0.26274817,57.079,0,2.342401578038958,347.0,F,False,False,False,False,0.3454
KMT-2019-BLG-0842L b,108.89895382,63.83558000000001,648.6,3.19,10.28,0.012,5715.0,0.0159999999999999,0,,63.83558000000001,0,0.31668031297995897,393.6,G,True,False,False,False,0.3688
TOI-4638.01,10.283918787,87.81,779.83,2.933,8.92,0.0,5700.0,0.0216,0,,87.81,0,0.3535319473274225,524.83,G,True,False,False,False,0.3333
Kepler-511 c,26.62949944,101.6,742.0,4.20964327,16.5,0.0,5866.0,-0.2,0,0.18052576,101.6,0,0.22118112355947656,487.0,G,True,False,False,False,0.3066
Kepler-1337 b,24.4002549,9.183,437.0,2.41,6.39,0.0,4523.0,-0.09,0,0.36678788,9.183,0,0.45650940620128366,182.0,K,False,False,True,False,0.5634
K2-198 b,17.0428683,45.099320000000006,715.8,4.189,16.3,0.0579999999999999,5212.9,0.094,0,0.21185046,45.099320000000006,0,0.22174637213547355,460.79999999999995,K,False,False,True,False,0.3359
TOI-1054.01,15.5077855,88.0718,853.0,2.43432,6.5,0.0,6122.0,-0.08266,0,,88.0718,0,0.45058876110573814,598.0,F,False,False,False,False,0.333
Kepler-1997 b,26.7575866,44.86,660.0,2.28,5.82,0.0,6215.0,-0.06,0,,44.86,0,0.491041778036967,405.0,F,False,False,False,False,0.4107
WASP-107 b,5.7214876,51.0,736.0,10.53646,30.51152707,0.09,4425.0,0.02,0,0.10669752,51.0,0,0.026084335401265875,481.0,K,False,False,True,False,0.2852
TOI-1062 c,7.972,95.0,859.0,3.1,9.78,0.14,5328.0,0.14,0,0.22054985,95.0,0,0.32828706656372725,604.0,G,True,False,False,False,0.3098
Kepler-296 c,5.8416366,14.8,606.0,2.0,4.66,0.33,3740.0,-0.08,0,0.35651015,14.8,0,0.5825,351.0,M,False,False,False,True,0.4861
TOI-5678 b,47.73022,3.8369,513.0,4.91,20.0,0.14,5485.0,0.0,0,,3.8369,0,0.16896062964733075,258.0,G,True,False,False,False,0.4667
Kepler-1593 b,174.509835,0.889,260.0,3.17,10.2,0.0,4995.0,0.02,0,0.61792226,0.889,1,0.32020077970145544,5.0,K,False,False,True,False,0.7424
HD 217107 c,5138.7,0.0357,123.27,12.9,1388.91013859,0.3918,5622.0,0.37,0,0.11921428,0.0357,0,0.647001097313118,131.73000000000002,G,True,False,False,False,0.2098
Kepler-625 b,7.75192492,407.833,852.0,1.99,4.62,0.0,5789.0,0.1,0,0.25797381,407.833,0,0.5862498523272153,597.0,G,True,False,False,False,0.3058
Kepler-1302 b,8.83922659,58.344,778.0,1.43,2.63,0.0,5236.0,0.04,0,0.30700858,58.344,0,0.8993891335326125,523.0,K,False,False,True,False,0.4101
HD 98219 b,433.8,7.0547,453.77,13.4,624.21812,0.079,4925.0,-0.02,0,0.19121068,7.0547,0,0.2594310636614211,198.76999999999998,K,False,False,True,False,0.2799
K2-129 b,8.239493,4.5,419.19,1.04,1.12,0.13,3459.09,-0.182,0,0.54462365,4.5,0,0.9956759217114247,164.19,M,False,False,False,True,0.7443
Kepler-977 b,26.85328322,13.955,544.0,2.62,7.37,0.0,5315.0,-0.01,0,0.31784956,13.955,0,0.40979213030077516,289.0,G,True,False,False,False,0.4818
GJ 393 b,7.02679,9.21,485.0,1.17,1.71,0.1399999999999999,3579.0,-0.09,0,0.42893941,9.21,0,1.0676736515000815,230.0,M,False,False,False,True,0.6356
Kepler-1178 b,31.80634,23.237,378.0,1.07,1.24,0.0,4990.0,-0.05,0,0.35754143,23.237,0,1.0122093673446564,123.0,K,False,False,True,False,0.6767
KMT-2019-BLG-0371L b,411.0419052196,425.3935,1039.4,12.6,2447.2787339,0.01,5708.58,0.102,0,,425.3935,0,1.2234093659891943,784.4000000000001,G,True,False,False,False,0.1077
EPIC 201170410.02,6.7987,10.3359,500.03,1.047,1.15,0.0,3648.0,-0.048,0,0.41746221,10.3359,0,1.0019770985970986,245.02999999999997,M,False,False,False,True,0.6433
K2-407 b,4.941907,467.9172,1130.6,1.283,2.19,0.0,5563.0,0.014,0,0.29319243,467.9172,0,1.0369651135015352,875.5999999999999,G,True,False,False,False,0.2839
K2-155 d,40.718,1.67,381.0,1.9,4.27,0.0,4258.0,-0.3,0,0.72911684,1.67,0,0.6225397288234437,126.0,K,False,False,True,False,0.7127
K2-340 b,29.740451,32.516360000000006,606.0,3.36,11.2,0.0419999999999999,5532.0,0.08,0,0.23614539,32.516360000000006,0,0.29525699168556313,351.0,G,True,False,False,False,0.3991
HD 158038 b,521.0,5.2889,405.91,13.5,486.2799,0.29,4860.0,0.19,0,0.21718502,5.2889,0,0.19764462734339278,150.91000000000003,K,False,False,True,False,0.3107
K2-255 b,1.96417,215.9107,1034.0,2.9,8.75,0.02,4676.0,-0.14,0,0.21915699,215.9107,0,0.35876829718315634,779.0,K,False,False,True,False,0.2646
Kepler-1678 b,147.974,2.78,329.0,3.30422249,10.9,0.0,5754.0,0.0,0,0.51858992,2.78,0,0.3021472524023925,74.0,G,True,False,False,False,0.639
TIC 434398831 b,3.685504,333.6313,1250.0,3.51,12.1,0.04,5638.0,-0.081,0,,333.6313,0,0.2798105086235865,995.0,G,True,False,False,False,0.2171
Kepler-432 c,406.2,8.094280000000001,469.2459999999999,13.3,772.3269,0.498,4995.0,-0.07,0,0.19317599,8.094280000000001,0,0.3282813710742456,214.24599999999992,K,False,False,True,False,0.2652
HD 224018 b,10.6413,146.7499,968.0,0.91,4.1,0.06,5784.0,0.05,0,,146.7499,0,5.440761388110741,713.0,G,True,False,False,False,0.3242
HD 102843 b,3090.942,0.0438,127.34,13.1,113.9,0.11,5436.0,0.16,0,0.11263492,0.0438,0,0.050665208837186754,127.66,G,True,False,False,False,0.3033
Kepler-1334 b,15.64591713,78.355,710.0,2.29,5.86,0.0,5614.0,-0.03,0,0.25898453,78.355,0,0.48796780478356677,455.0,G,True,False,False,False,0.3765
Gl 378 b,3.822,38.5823,830.0,3.66,13.02,0.109,3879.0,0.06,0,0.21627536,38.5823,0,0.2655630990161193,575.0,M,False,False,False,True,0.3264
Kepler-480 b,4.919583795,764.078,1312.0,2.78,8.15,0.0,6322.0,0.11,0,0.21996853,764.078,0,0.37933526684164814,1057.0,F,False,False,False,False,0.2085
HD 28185 b,385.92,0.9073,271.95,12.8,1859.29618095,0.063,5602.0,0.19,0,0.39543379,0.9073,1,0.886581507182121,16.94999999999999,G,True,False,False,False,0.3362
tau Boo b,3.3124568,1333.7826,1682.02,12.8,1891.0,0.011,6466.27,0.2642,0,0.070542961,1333.7826,0,0.9016990661621092,1427.02,F,False,False,False,False,0.0758
Kepler-1644 b,21.0907758,31.86,606.0,1.88,4.19,0.0,5499.0,-0.1,0,0.30362981,31.86,0,0.6305804108916138,351.0,G,True,False,False,False,0.4624
Kepler-1209 b,25.369116,63.246,755.0,1.51,2.89,0.0,6210.0,0.12,0,0.29836619,63.246,0,0.8393962040121977,500.0,F,False,False,False,False,0.4089
Kepler-1953 b,6.245659828,67.62,731.0,1.28574667,2.2,0.0,4858.0,-0.02,0,0.30898028,67.62,0,1.035038385159074,476.0,K,False,False,True,False,0.4274
Kepler-384 b,22.597053,101.549,670.0,1.12,1.46,0.0,5577.0,-0.29,0,0.3040608,101.549,0,1.0391991618075798,415.0,G,True,False,False,False,0.4495
Kepler-1249 b,24.3347127,98.336,647.0,2.38,6.26,0.0,6202.0,0.06,0,0.2498622,98.336,0,0.4643478745922492,392.0,F,False,False,False,False,0.3833
TOI-2641 b,4.880974,602.0,1387.0,18.10250383,122.6817651,0.18,6100.0,-0.15,0,,602.0,0,0.020680644621390784,1132.0,F,False,False,False,False,0.129
Kepler-303 b,1.937055,145.436,802.0,0.89,0.64,0.0,3944.0,-0.4136,0,0.30099493,145.436,0,0.907841337704211,547.0,K,False,False,True,False,0.3943
HATS-65 b,3.105161,1178.0,1634.0,16.824709,260.93843,0.062,6277.0,0.199,0,0.055326626,1178.0,0,0.054789250668135454,1379.0,F,False,False,False,False,0.1
Kepler-255 c,9.946047,83.264,807.0,2.99,9.22,0.0,5573.0,0.3386,0,0.22577765,83.264,0,0.34491918883835515,552.0,G,True,False,False,False,0.3271
Kepler-357 d,49.499875,4.619,402.0,3.43,11.6,0.0,5036.0,0.06,0,0.40265714,4.619,0,0.28745881378088456,147.0,K,False,False,True,False,0.5623
Kepler-1674 b,62.5611,7.13,417.0,3.2057749,10.4,0.0,5473.91,0.0562,0,0.35586851,7.13,0,0.31567069515186286,162.0,G,True,False,False,False,0.545
Kepler-1238 b,4.14787559,1195.201,1389.0,1.93,4.38,0.0,6386.0,0.05,0,0.25924965,1195.201,0,0.6092593228847678,1134.0,F,False,False,False,False,0.2121
HD 192263 b,24.3556,15.0597,486.0,14.2,177.9848,0.05,4976.0,0.03,0,0.12830311,15.0597,0,0.06216098415527884,231.0,K,False,False,True,False,0.3011
K2-35 c,5.608352,68.0,766.0,1.93,4.38,0.12,4402.71,0.04,0,0.27906202,68.0,0,0.6092593228847678,511.0,K,False,False,True,False,0.3817
HD 190360 c,17.1173,69.3842,814.99,5.44,25.42627256,0.165,5552.0,0.25,0,0.17633787,69.3842,0,0.15793776903670745,559.99,G,True,False,False,False,0.2809
Kepler-1940 b,4.950610161,145.23,885.0,1.54732469,3.01,0.0,5431.0,-0.44,0,0.28578829,145.23,0,0.8124976794191524,630.0,G,True,False,False,False,0.3473
HD 51608 c,95.9446,3.9287,400.69,3.87,14.31,0.14,5358.0,-0.07,0,0.40621212,3.9287,0,0.24689184134264439,145.69,G,True,False,False,False,0.5511
Kepler-1786 b,78.5460968,10.7,501.0,3.16305828,10.1,0.0,5808.0,0.14,0,0.30760949,10.7,0,0.31915363259551216,246.0,G,True,False,False,False,0.4878
TOI-2267 d,2.0344671,5.3,422.0,1.77,3.78,0.01002,3022.0,0.164,0,,5.3,0,0.6816665774008053,167.0,M,False,False,False,True,0.6427
K2-121 b,5.185738,62.5,716.0,7.16,51.0,0.22,4526.0,0.04,0,0.13297983,62.5,0,0.13894122038819326,461.0,K,False,False,True,False,0.2724
K2-252 b,13.81513,36.0315,639.0,1.74,3.68,0.0,5152.0,-0.09,0,0.30444881,36.0315,0,0.6985541447799024,384.0,K,False,False,True,False,0.4534
Kepler-850 b,7.19303878,329.283,995.0,1.78,3.82,0.0,5932.0,0.03,0,0.27050934,329.283,0,0.6773347480527512,740.0,G,True,False,False,False,0.2936
K2-119 b,7.727283,54.9,666.0,2.53,6.94,0.07,4740.0,-0.05,0,0.25888795,54.9,0,0.42854645502235156,411.0,K,False,False,True,False,0.3914
Kepler-265 d,43.130617,18.941,554.0,2.49,6.76,0.0,5835.0,-0.11,0,0.29849038,18.941,0,0.43787349200029085,299.0,G,True,False,False,False,0.4716
GJ 876 c,30.0881,0.7384,241.66,14.0,226.9846,0.25591,3293.74,0.2129,0,0.37977317,0.7384,1,0.08272033527696793,13.340000000000003,M,False,False,False,True,0.4411
PSR J2322-2650 b,0.322963997,980.1976,1324.2,13.9,252.643067,0.0017,18577.6,-0.0738,0,,980.1976,0,0.0940725646489692,1069.2,Hot,False,True,False,False,0.1173
Kepler-1962 b,7.991459846,155.95,901.0,1.21463929,1.95,0.0,5700.0,0.16,0,0.30102728,155.95,0,1.0881596952734545,646.0,G,True,False,False,False,0.3599
MASCARA-1 b,2.14877381,38711.5,2594.3,17.90074218,1175.971,0.00034,7490.0,0.15,0,0.054595214,38711.5,0,0.2050139905923647,2339.3,Hot,False,True,False,False,0.0447
Kepler-266 b,6.61833,230.403,1066.0,2.48,6.71,0.0,5885.0,0.16,0,0.23806763,230.403,0,0.4399136903762882,811.0,G,True,False,False,False,0.2691
Kepler-856 b,8.027680595,153.497,824.0,9.3,63.3,0.0,5535.0,0.12,0,0.098956414,153.497,0,0.07869639973295438,569.0,G,True,False,False,False,0.2234
TOI-1266 d,32.509,1.3,288.0,1.74,3.68,0.087,3563.0,-0.109,0,,1.3,1,0.6985541447799024,33.0,M,False,False,False,True,0.8236
Kepler-691 b,8.114379,12.995,460.0,2.09,5.02,0.0,3715.0,0.04,0,0.35391616,12.995,0,0.5498761190444555,205.0,M,False,False,False,True,0.5542
HD 113996 b,610.2,113.6719,798.69,12.7,2002.329,0.28,4181.0,0.13,0,0.078705142,113.6719,0,0.9775168999156897,543.69,K,False,False,True,False,0.1436
HD 147379 b,86.58,0.7847,276.66,4.94,21.6,0.063,4090.0,0.16,0,0.50022689,0.7847,1,0.1791731398493472,21.660000000000025,K,False,False,True,False,0.6398
HAT-P-2 b,5.6335158,588.518,1540.0,10.659759,2866.81223114,0.5172,6380.0,0.18,0,0.083019797,588.518,0,2.3667756385628724,1285.0,F,False,False,False,False,0.0823
TOI-4127 b,56.3987,22.3,556.0,12.07,743.71847238,0.7484,6096.0,0.14,0,,22.3,0,0.4229477883104983,301.0,F,False,False,False,False,0.2279
HD 136352 c,27.59221,35.1,677.0,2.916,11.24,0.0,5664.0,-0.24,0,0.2479118,35.1,0,0.45331882279463026,422.0,G,True,False,False,False,0.3777
OGLE-2017-BLG-1237L b,1424.1977331852,145.34306,592.846,13.0,1207.7479466,0.3968,4879.6,-0.0794,0,,145.34306,0,0.5497259656804734,337.846,K,False,False,True,False,0.175
K2-213 b,8.13087,338.333,1019.4,1.51398464,2.9,0.0,5794.0,0.25,0,0.28341237,338.333,0,0.8356676506850612,764.4,G,True,False,False,False,0.2995
HD 142415 b,386.29999,1.0219,283.72,13.5,530.7761,0.5,5940.0,0.13,0,0.38795987,1.0219,1,0.2157297566427882,28.720000000000027,G,True,False,False,False,0.392
Kepler-1279 b,23.4774101,190.851,738.0,1.75,3.71,0.0,6221.0,0.06,0,0.27446416,190.851,0,0.6922448979591836,483.0,F,False,False,False,False,0.3637
Kepler-1083 b,33.4177993,10.148,448.0,3.36,11.2,0.0,5049.0,-0.02,0,0.31310909,10.148,0,0.29525699168556313,193.0,K,False,False,True,False,0.5074
Kepler-79 d,52.0902,33.874,592.0,7.16,6.0,0.025,6174.0,-0.0731,0,0.15419005,33.874,0,0.016346025928022735,337.0,F,False,False,False,False,0.4146
Kepler-724 b,3.314946338,339.401,1155.0,3.29,10.8,0.0,5437.0,-0.02,0,0.20214254,339.401,0,0.3032746160915434,900.0,G,True,False,False,False,0.231
CHXR 73 b,361868.504604,0.00016,679.028,12.3,3994.486,0.223,3099.0,-0.0279999999999999,0,,0.00016,0,2.1465725384995267,424.028,M,False,False,False,True,0.1002
Kepler-190 b,2.019999,417.238,1166.0,1.56,3.05,0.0,5106.0,0.06,0,0.27968024,417.238,0,0.8033893019100119,911.0,K,False,False,True,False,0.2706
WASP-10 b,3.0927616,174.0323,1370.0,12.106,1001.12,0.0473,4675.0,0.03,0,0.07981698,174.0323,0,0.5642663201098919,1115.0,K,False,False,True,False,0.1123
Kepler-1661 b,175.06,0.88,243.0,3.87,17.0,0.057,5100.0,-0.12,0,0.57314879,0.88,1,0.2933026766474462,12.0,K,False,False,True,False,0.6812
TOI-1438 b,5.13967,145.0,971.0,3.04,9.4,0.0,5230.0,0.03,0,,145.0,0,0.3345854898673276,716.0,K,False,False,True,False,0.2807
HD 213885 c,4.78503,426.5327,1265.4,4.71,19.95,0.0,5978.0,-0.04,0,0.15955695,426.5327,0,0.19093264048615527,1010.4000000000001,G,True,False,False,False,0.1946
HD 192699 b,340.94,9.0351,495.11,13.4,666.17168,0.082,5041.0,-0.15,0,0.16855588,9.0351,0,0.276867367329093,240.11,K,False,False,True,False,0.2615
Kepler-112 c,28.574263,24.255,538.0,2.4,6.35,0.0,5544.0,-0.5221,0,0.28061974,24.255,0,0.4593460648148149,283.0,G,True,False,False,False,0.4728
NGTS-17 b,3.24253,1160.0,1457.0,13.89913607,242.82090295,0.0,5650.0,0.15,0,0.065638639,1160.0,0,0.09043210704661002,1202.0,G,True,False,False,False,0.1098
K2-15 b,11.8104,48.0,676.0,2.48,6.71,0.0192,5131.0,-0.46,0,0.26149832,48.0,0,0.4399136903762882,421.0,K,False,False,True,False,0.395
Kepler-377 b,12.509529,139.112,875.0,1.39,2.51,0.0,5949.0,0.05,0,0.29350393,139.112,0,0.9346076267705882,620.0,G,True,False,False,False,0.3588
Kepler-54 d,20.995694,3.425,328.0,1.53,12.0946,0.0,4252.0,-0.27,0,0.60533084,3.425,0,3.376892357751906,73.0,K,False,False,True,False,0.6471
HD 111998 b,810.0,0.8918,275.49,12.9,1525.5763536,0.13,6557.0,0.07,0,0.39466289,0.8918,1,0.7106648208473606,20.49000000000001,F,False,False,False,False,0.3433
HD 103891 b,1919.0,0.5714,241.25,13.2,918.52409623,0.31,6072.0,-0.19,0,0.36504474,0.5714,1,0.39936385907543065,13.75,F,False,False,False,False,0.3616
MOA-2016-BLG-526L b,166.03902022641,19.88028,445.25,3.97,14.93793513,0.0954,4851.034,0.0921,0,,19.88028,0,0.2387366243661397,190.25,K,False,False,True,False,0.46
TOI-1694 c,393.1,38.2,691.4,13.8,297.0,0.0,5058.0,0.131,0,,38.2,0,0.11301060244924795,436.4,K,False,False,True,False,0.219
NGTS-5 b,3.3569866,101.253,952.0,12.733424,72.78307,0.0,4987.0,0.12,0,0.075009513,101.253,0,0.0352528934712693,697.0,K,False,False,True,False,0.2058
HD 115404 A c,15319.22517,0.0023,61.22,12.5,3279.67133183,0.211,5019.17,-0.1568,0,0.074002564,0.0023,0,1.6791917218969599,193.78,K,False,False,True,False,0.1021
K2-87 b,9.726618,85.0,979.0,7.6,44.9,0.087,5747.0,0.328,0,0.12089349,85.0,0,0.10228349613646305,724.0,G,True,False,False,False,0.2269
Qatar-1 b,1.4200242,382.328,1418.0,12.811887,411.27202,0.0,5013.0,0.171,0,0.07117367,382.328,0,0.195564429569409,1163.0,K,False,False,True,False,0.1153
WASP-8 c,4323.0,0.0314,116.99,12.5,3003.37,0.0,5690.0,0.17,0,0.10315518,0.0314,0,1.53772544,138.01,G,True,False,False,False,0.1827
OGLE-2013-BLG-1721L b,10.7698139978,558.3096400000001,1126.2,14.1,200.0,0.0101999999999999,5943.6,0.074,0,,558.3096400000001,0,0.07134649747558255,871.2,G,True,False,False,False,0.1397
K2-136 c,17.30713,11.91,470.0,3.0,18.1,0.047,4500.0,-0.02,0,0.3093051,11.91,0,0.6703703703703704,215.0,K,False,False,True,False,0.4642
Kepler-983 b,60.0855082,30.997,485.0,2.36,6.17,0.0,6052.0,0.12,0,0.32193117,30.997,0,0.46940656055390284,230.0,F,False,False,False,False,0.4882
Kepler-887 b,20.42228798,109.842,785.0,1.84,4.04,0.0,6194.0,0.08,0,0.27404427,109.842,0,0.648526752691707,530.0,F,False,False,False,False,0.3653
Kepler-1948 b,15.57129955,5.98,399.0,1.03283226,1.09,0.0,3872.0,0.12,0,0.3927029,5.98,0,0.9893207421557263,144.0,M,False,False,False,True,0.7462
Kepler-39 b,21.08721,90.22,897.0,13.9,6388.1,0.112,6350.0,0.1,0,0.077364576,90.22,0,2.3786322631765713,642.0,F,False,False,False,False,0.1169
HD 101930 b,70.46,5.4444,417.04,10.6,79.4575,0.11,5108.0,0.15,0,0.2372751,5.4444,0,0.06671404918153913,162.04000000000002,K,False,False,True,False,0.3971
K2-50 b,8.7529,18.8,580.53,1.59,3.15,0.012076,4326.0,-0.1132,0,0.32403005,18.8,0,0.7836446641634816,325.53,K,False,False,True,False,0.5129
Kepler-196 c,47.427737,6.88,407.0,2.24,5.65,0.0,5128.0,0.03,0,0.40402177,6.88,0,0.5026948000182214,152.0,K,False,False,True,False,0.6053
Kepler-444 c,4.5458841,165.73,868.0,0.497,0.0793,0.31,5046.0,-0.55,0,0.26130086,165.73,0,0.6459576131411662,613.0,K,False,False,True,False,0.2907
Kepler-321 c,13.093921,80.103,752.0,2.32,5.99,0.0,5740.0,0.121,0,0.25500363,80.103,0,0.4796924330640864,497.0,G,True,False,False,False,0.3635
Kepler-1828 b,10.2737999,96.27,799.0,2.11598626,5.13,0.0,5806.0,-0.04,0,0.26327439,96.27,0,0.5414755301408728,544.0,G,True,False,False,False,0.3542
Kepler-76 b,1.5449298,3583.673,2140.0,15.24424,638.8383,0.0,6409.0,-0.1,0,0.059821012,3583.673,0,0.18033233774358834,1885.0,F,False,False,False,False,0.0684
GJ 1214 b,1.580404531,17.2,567.0,2.733,8.41,0.0062,3101.0,0.24,0,0.27818727,17.2,0,0.41198091774714773,312.0,M,False,False,False,True,0.4558
TOI-1468 b,1.8805201,36.4,683.5,1.401,3.04,0.0099,3376.0,-0.01,0,0.32470693,36.4,0,1.105501096698726,428.5,M,False,False,False,True,0.4508
TIC 434398831 c,6.210291,166.3776,1050.0,5.63,27.0,0.013,5638.0,-0.081,0,,166.3776,0,0.1512998786177111,795.0,G,True,False,False,False,0.224
Kepler-535 b,4.903321551,601.891,1247.0,2.36,6.17,0.0,6123.0,0.13,0,0.2390211,601.891,0,0.46940656055390284,992.0,F,False,False,False,False,0.2287
HD 105618 c,77114.07158,0.0012,51.64,11.9,8419.59232984,0.126,5671.0,0.0788,0,0.075039087,0.0012,0,4.996319237436942,203.36,G,True,False,False,False,0.0772
TOI-3082 b,1.926907,131.648,1032.78,3.6621,13.0,0.03772,4263.0,0.17,0,,131.648,0,0.264699276609092,777.78,K,False,False,True,False,0.26
WD 1856+534 b,1.4079405,0.181,163.0,10.4,4386.054,0.0,4710.0,0.0359999999999999,0,0.23896482,0.181,0,3.899186034934001,92.0,K,False,False,True,False,0.2359
Kepler-1037 b,1.063788673,1015.434,1650.0,1.28,2.18,0.0,5105.0,-0.03,0,0.28919144,1015.434,0,1.0395050048828125,1395.0,K,False,False,True,False,0.212
Kepler-107 b,3.1800218,1073.0,1592.0,1.536,3.8,0.1,5854.0,0.321,0,0.27851699,1073.0,0,1.04860023215965,1337.0,G,True,False,False,False,0.2024
Kepler-378 c,28.906009,8.166,414.0,0.7,0.271,0.0,4661.0,0.1369,0,0.43497381,8.166,0,0.7900874635568516,159.0,K,False,False,True,False,0.6345
OGLE-2018-BLG-0962L b,1314.6248721236,205.96208,749.12,13.6,425.89006538,0.1558,5103.4,-0.046,0,,205.96208,0,0.16930928840735043,494.12,K,False,False,True,False,0.1729
Kepler-347 d,85.517344,12.75,482.0,3.04,9.48,0.0,5592.0,0.16,0,,12.75,0,0.33743302595130487,227.0,G,True,False,False,False,0.4945
Kepler-1645 b,16.1779561,138.538,754.0,1.78,3.82,0.0,5812.0,0.04,0,0.27575586,138.538,0,0.6773347480527512,499.0,G,True,False,False,False,0.3684
WISPIT 2 b,5386.928098,0.0002,33.46,17.93436912,1541.46777395,0.4818,4400.0,0.114,0,,0.0002,0,0.2672244166293109,221.54,K,False,False,True,False,0.062
K2-157 d,66.5,6.46,429.1,5.16,23.3,0.5,5334.0,0.02,0,,6.46,0,0.16959256790340843,174.10000000000002,G,True,False,False,False,0.4763
HD 88072 b,18538.79293,0.0056,76.03,12.6,2511.79790052,0.156,5785.33,0.0426,0,0.076836699,0.0056,0,1.2556628856375003,178.97,G,True,False,False,False,0.129
